"CODE","4000tobaccoTOTAL2016count","4000tobaccoTOTAL2016density"
"S01006703",201,3.99876794518387
"S01006704",155,3.08362702240547
"S01006705",227,4.51602151023253
"S01006706",242,4.81443702852983
"S01006707",252,5.0133807073947
"S01006708",120,2.38732414637843
"S01006709",100,1.98943678864869
"S01006710",82,1.63133816669193
"S01006711",95,1.88996494921626
"S01006712",121,2.40721851426492
"S01006713",163,3.24278196549737
"S01006714",251,4.99348633950822
"S01006715",226,4.49612714234604
"S01006716",251,4.99348633950822
"S01006717",224,4.45633840657307
"S01006718",255,5.07306381105416
"S01006719",108,2.14859173174059
"S01006720",99,1.9695424207622
"S01006721",120,2.38732414637843
"S01006722",208,4.13802852038928
"S01006723",164,3.26267633338385
"S01006724",140,2.78521150410817
"S01006725",128,2.54647908947033
"S01006726",197,3.91919047363792
"S01006727",178,3.54119748379467
"S01006728",129,2.56637345735681
"S01006729",240,4.77464829275686
"S01006730",117,2.32764104271897
"S01006731",104,2.06901426019464
"S01006732",42,0.835563451232451
"S01006733",39,0.77588034757299
"S01006734",31,0.616725404481094
"S01006735",33,0.656514140254068
"S01006736",44,0.875352187005424
"S01006737",33,0.656514140254068
"S01006738",90,1.79049310978382
"S01006739",109,2.16848609962707
"S01006740",80,1.59154943091895
"S01006741",72,1.43239448782706
"S01006742",72,1.43239448782706
"S01006743",52,1.03450713009732
"S01006744",74,1.47218322360003
"S01006745",78,1.55176069514598
"S01006746",70,1.39260575205408
"S01006747",62,1.23345080896219
"S01006748",42,0.835563451232451
"S01006749",28,0.557042300821634
"S01006750",23,0.457570461389199
"S01006751",24,0.477464829275686
"S01006752",26,0.51725356504866
"S01006753",26,0.51725356504866
"S01006754",31,0.616725404481094
"S01006755",22,0.437676093502712
"S01006756",225,4.47623277445956
"S01006757",120,2.38732414637843
"S01006758",138,2.74542276833519
"S01006759",173,3.44172564436224
"S01006760",116,2.30774667483248
"S01006761",114,2.26795793905951
"S01006762",80,1.59154943091895
"S01006763",47,0.935035290664885
"S01006764",73,1.45228885571354
"S01006765",68,1.35281701628111
"S01006766",49,0.974824026437859
"S01006767",92,1.8302818455568
"S01006768",107,2.1286973638541
"S01006769",90,1.79049310978382
"S01006770",80,1.59154943091895
"S01006771",63,1.25334517684868
"S01006772",73,1.45228885571354
"S01006773",74,1.47218322360003
"S01006774",63,1.25334517684868
"S01006775",194,3.85950736997846
"S01006776",145,2.8846833435406
"S01006777",101,2.00933115653518
"S01006778",117,2.32764104271897
"S01006779",159,3.16320449395142
"S01006780",174,3.46162001224872
"S01006781",95,1.88996494921626
"S01006782",106,2.10880299596761
"S01006783",124,2.46690161792438
"S01006784",173,3.44172564436224
"S01006785",36,0.716197243913529
"S01006786",43,0.855457819118937
"S01006787",58,1.15387333741624
"S01006788",32,0.636619772367581
"S01006789",4,0.0795774715459477
"S01006790",4,0.0795774715459477
"S01006791",2,0.0397887357729738
"S01006792",5,0.0994718394324346
"S01006793",2,0.0397887357729738
"S01006794",4,0.0795774715459477
"S01006795",4,0.0795774715459477
"S01006796",4,0.0795774715459477
"S01006797",4,0.0795774715459477
"S01006798",0,0
"S01006799",4,0.0795774715459477
"S01006800",8,0.159154943091895
"S01006801",3,0.0596831036594608
"S01006802",1,0.0198943678864869
"S01006803",3,0.0596831036594608
"S01006804",3,0.0596831036594608
"S01006805",3,0.0596831036594608
"S01006806",1,0.0198943678864869
"S01006807",3,0.0596831036594608
"S01006808",2,0.0397887357729738
"S01006809",2,0.0397887357729738
"S01006810",3,0.0596831036594608
"S01006811",0,0
"S01006812",0,0
"S01006813",6,0.119366207318922
"S01006814",6,0.119366207318922
"S01006815",6,0.119366207318922
"S01006816",6,0.119366207318922
"S01006817",6,0.119366207318922
"S01006818",3,0.0596831036594608
"S01006819",0,0
"S01006820",2,0.0397887357729738
"S01006821",2,0.0397887357729738
"S01006822",12,0.238732414637843
"S01006823",12,0.238732414637843
"S01006824",12,0.238732414637843
"S01006825",12,0.238732414637843
"S01006826",12,0.238732414637843
"S01006827",12,0.238732414637843
"S01006828",12,0.238732414637843
"S01006829",12,0.238732414637843
"S01006830",12,0.238732414637843
"S01006831",12,0.238732414637843
"S01006832",12,0.238732414637843
"S01006833",12,0.238732414637843
"S01006834",12,0.238732414637843
"S01006835",12,0.238732414637843
"S01006836",12,0.238732414637843
"S01006837",12,0.238732414637843
"S01006838",12,0.238732414637843
"S01006839",6,0.119366207318922
"S01006840",4,0.0795774715459477
"S01006841",6,0.119366207318922
"S01006842",6,0.119366207318922
"S01006843",6,0.119366207318922
"S01006844",6,0.119366207318922
"S01006845",6,0.119366207318922
"S01006846",6,0.119366207318922
"S01006847",6,0.119366207318922
"S01006848",27,0.537147932935147
"S01006849",4,0.0795774715459477
"S01006850",4,0.0795774715459477
"S01006851",5,0.0994718394324346
"S01006852",5,0.0994718394324346
"S01006853",7,0.139260575205408
"S01006854",1,0.0198943678864869
"S01006855",1,0.0198943678864869
"S01006856",3,0.0596831036594608
"S01006857",2,0.0397887357729738
"S01006858",0,0
"S01006859",9,0.179049310978382
"S01006860",9,0.179049310978382
"S01006861",9,0.179049310978382
"S01006862",9,0.179049310978382
"S01006863",9,0.179049310978382
"S01006864",9,0.179049310978382
"S01006865",9,0.179049310978382
"S01006866",9,0.179049310978382
"S01006867",9,0.179049310978382
"S01006868",9,0.179049310978382
"S01006869",3,0.0596831036594608
"S01006870",4,0.0795774715459477
"S01006871",4,0.0795774715459477
"S01006872",9,0.179049310978382
"S01006873",7,0.139260575205408
"S01006874",2,0.0397887357729738
"S01006875",1,0.0198943678864869
"S01006876",1,0.0198943678864869
"S01006877",0,0
"S01006878",1,0.0198943678864869
"S01006879",1,0.0198943678864869
"S01006880",0,0
"S01006881",0,0
"S01006882",4,0.0795774715459477
"S01006883",4,0.0795774715459477
"S01006884",4,0.0795774715459477
"S01006885",4,0.0795774715459477
"S01006886",1,0.0198943678864869
"S01006887",4,0.0795774715459477
"S01006888",2,0.0397887357729738
"S01006889",3,0.0596831036594608
"S01006890",3,0.0596831036594608
"S01006891",3,0.0596831036594608
"S01006892",3,0.0596831036594608
"S01006893",3,0.0596831036594608
"S01006894",17,0.338204254070278
"S01006895",17,0.338204254070278
"S01006896",17,0.338204254070278
"S01006897",17,0.338204254070278
"S01006898",17,0.338204254070278
"S01006899",17,0.338204254070278
"S01006900",17,0.338204254070278
"S01006901",17,0.338204254070278
"S01006902",17,0.338204254070278
"S01006903",20,0.397887357729738
"S01006904",18,0.358098621956765
"S01006905",17,0.338204254070278
"S01006906",17,0.338204254070278
"S01006907",17,0.338204254070278
"S01006908",17,0.338204254070278
"S01006909",17,0.338204254070278
"S01006910",3,0.0596831036594608
"S01006911",17,0.338204254070278
"S01006912",20,0.397887357729738
"S01006913",17,0.338204254070278
"S01006914",0,0
"S01006915",1,0.0198943678864869
"S01006916",4,0.0795774715459477
"S01006917",4,0.0795774715459477
"S01006918",4,0.0795774715459477
"S01006919",4,0.0795774715459477
"S01006920",6,0.119366207318922
"S01006921",4,0.0795774715459477
"S01006922",3,0.0596831036594608
"S01006923",6,0.119366207318922
"S01006924",3,0.0596831036594608
"S01006925",2,0.0397887357729738
"S01006926",2,0.0397887357729738
"S01006927",2,0.0397887357729738
"S01006928",2,0.0397887357729738
"S01006929",9,0.179049310978382
"S01006930",9,0.179049310978382
"S01006931",7,0.139260575205408
"S01006932",7,0.139260575205408
"S01006933",9,0.179049310978382
"S01006934",7,0.139260575205408
"S01006935",9,0.179049310978382
"S01006936",9,0.179049310978382
"S01006937",9,0.179049310978382
"S01006938",8,0.159154943091895
"S01006939",8,0.159154943091895
"S01006940",9,0.179049310978382
"S01006941",8,0.159154943091895
"S01006942",7,0.139260575205408
"S01006943",7,0.139260575205408
"S01006944",7,0.139260575205408
"S01006945",7,0.139260575205408
"S01006946",3,0.0596831036594608
"S01006947",3,0.0596831036594608
"S01006948",3,0.0596831036594608
"S01006949",2,0.0397887357729738
"S01006950",3,0.0596831036594608
"S01006951",3,0.0596831036594608
"S01006952",3,0.0596831036594608
"S01006953",3,0.0596831036594608
"S01006954",3,0.0596831036594608
"S01006955",3,0.0596831036594608
"S01006956",3,0.0596831036594608
"S01006957",3,0.0596831036594608
"S01006958",8,0.159154943091895
"S01006959",8,0.159154943091895
"S01006960",8,0.159154943091895
"S01006961",8,0.159154943091895
"S01006962",8,0.159154943091895
"S01006963",8,0.159154943091895
"S01006964",8,0.159154943091895
"S01006965",8,0.159154943091895
"S01006966",8,0.159154943091895
"S01006967",8,0.159154943091895
"S01006968",8,0.159154943091895
"S01006969",8,0.159154943091895
"S01006970",8,0.159154943091895
"S01006971",8,0.159154943091895
"S01006972",2,0.0397887357729738
"S01006973",2,0.0397887357729738
"S01006974",2,0.0397887357729738
"S01006975",0,0
"S01006976",5,0.0994718394324346
"S01006977",8,0.159154943091895
"S01006978",3,0.0596831036594608
"S01006979",1,0.0198943678864869
"S01006980",1,0.0198943678864869
"S01006981",2,0.0397887357729738
"S01006982",2,0.0397887357729738
"S01006983",2,0.0397887357729738
"S01006984",3,0.0596831036594608
"S01006985",5,0.0994718394324346
"S01006986",5,0.0994718394324346
"S01006987",5,0.0994718394324346
"S01006988",5,0.0994718394324346
"S01006989",0,0
"S01006990",5,0.0994718394324346
"S01006991",2,0.0397887357729738
"S01006992",0,0
"S01006993",0,0
"S01006994",2,0.0397887357729738
"S01006995",2,0.0397887357729738
"S01006996",1,0.0198943678864869
"S01006997",0,0
"S01006998",2,0.0397887357729738
"S01006999",0,0
"S01007000",2,0.0397887357729738
"S01007001",2,0.0397887357729738
"S01007002",10,0.198943678864869
"S01007003",11,0.218838046751356
"S01007004",0,0
"S01007005",4,0.0795774715459477
"S01007006",1,0.0198943678864869
"S01007007",2,0.0397887357729738
"S01007008",11,0.218838046751356
"S01007009",11,0.218838046751356
"S01007010",11,0.218838046751356
"S01007011",11,0.218838046751356
"S01007012",11,0.218838046751356
"S01007013",8,0.159154943091895
"S01007014",8,0.159154943091895
"S01007015",0,0
"S01007016",0,0
"S01007017",8,0.159154943091895
"S01007018",8,0.159154943091895
"S01007019",8,0.159154943091895
"S01007020",8,0.159154943091895
"S01007021",8,0.159154943091895
"S01007022",8,0.159154943091895
"S01007023",4,0.0795774715459477
"S01007024",0,0
"S01007025",4,0.0795774715459477
"S01007026",4,0.0795774715459477
"S01007027",13,0.25862678252433
"S01007028",13,0.25862678252433
"S01007029",1,0.0198943678864869
"S01007030",1,0.0198943678864869
"S01007031",1,0.0198943678864869
"S01007032",19,0.377992989843251
"S01007033",19,0.377992989843251
"S01007034",19,0.377992989843251
"S01007035",19,0.377992989843251
"S01007036",19,0.377992989843251
"S01007037",18,0.358098621956765
"S01007038",18,0.358098621956765
"S01007039",18,0.358098621956765
"S01007040",18,0.358098621956765
"S01007041",18,0.358098621956765
"S01007042",1,0.0198943678864869
"S01007043",0,0
"S01007044",1,0.0198943678864869
"S01007045",1,0.0198943678864869
"S01007046",1,0.0198943678864869
"S01007047",7,0.139260575205408
"S01007048",1,0.0198943678864869
"S01007049",7,0.139260575205408
"S01007050",6,0.119366207318922
"S01007051",7,0.139260575205408
"S01007052",5,0.0994718394324346
"S01007053",4,0.0795774715459477
"S01007054",1,0.0198943678864869
"S01007055",1,0.0198943678864869
"S01007056",6,0.119366207318922
"S01007057",7,0.139260575205408
"S01007058",7,0.139260575205408
"S01007059",6,0.119366207318922
"S01007060",6,0.119366207318922
"S01007061",1,0.0198943678864869
"S01007062",0,0
"S01007063",6,0.119366207318922
"S01007064",6,0.119366207318922
"S01007065",8,0.159154943091895
"S01007066",8,0.159154943091895
"S01007067",9,0.179049310978382
"S01007068",8,0.159154943091895
"S01007069",27,0.537147932935147
"S01007070",27,0.537147932935147
"S01007071",5,0.0994718394324346
"S01007072",36,0.716197243913529
"S01007073",36,0.716197243913529
"S01007074",37,0.736091611800016
"S01007075",37,0.736091611800016
"S01007076",37,0.736091611800016
"S01007077",37,0.736091611800016
"S01007078",37,0.736091611800016
"S01007079",36,0.716197243913529
"S01007080",37,0.736091611800016
"S01007081",35,0.696302876027042
"S01007082",35,0.696302876027042
"S01007083",35,0.696302876027042
"S01007084",35,0.696302876027042
"S01007085",36,0.716197243913529
"S01007086",35,0.696302876027042
"S01007087",34,0.676408508140555
"S01007088",35,0.696302876027042
"S01007089",35,0.696302876027042
"S01007090",35,0.696302876027042
"S01007091",35,0.696302876027042
"S01007092",35,0.696302876027042
"S01007093",35,0.696302876027042
"S01007094",35,0.696302876027042
"S01007095",0,0
"S01007096",4,0.0795774715459477
"S01007097",36,0.716197243913529
"S01007098",35,0.696302876027042
"S01007099",2,0.0397887357729738
"S01007100",4,0.0795774715459477
"S01007101",2,0.0397887357729738
"S01007102",2,0.0397887357729738
"S01007103",4,0.0795774715459477
"S01007104",5,0.0994718394324346
"S01007105",4,0.0795774715459477
"S01007106",4,0.0795774715459477
"S01007107",1,0.0198943678864869
"S01007108",9,0.179049310978382
"S01007109",30,0.596831036594608
"S01007110",5,0.0994718394324346
"S01007111",5,0.0994718394324346
"S01007112",27,0.537147932935147
"S01007113",27,0.537147932935147
"S01007114",27,0.537147932935147
"S01007115",27,0.537147932935147
"S01007116",27,0.537147932935147
"S01007117",27,0.537147932935147
"S01007118",27,0.537147932935147
"S01007119",27,0.537147932935147
"S01007120",27,0.537147932935147
"S01007121",27,0.537147932935147
"S01007122",27,0.537147932935147
"S01007123",27,0.537147932935147
"S01007124",27,0.537147932935147
"S01007125",27,0.537147932935147
"S01007126",27,0.537147932935147
"S01007127",27,0.537147932935147
"S01007128",27,0.537147932935147
"S01007129",21,0.417781725616225
"S01007130",28,0.557042300821634
"S01007131",36,0.716197243913529
"S01007132",47,0.935035290664885
"S01007133",43,0.855457819118937
"S01007134",10,0.198943678864869
"S01007135",2,0.0397887357729738
"S01007136",1,0.0198943678864869
"S01007137",61,1.2135564410757
"S01007138",18,0.358098621956765
"S01007139",2,0.0397887357729738
"S01007140",1,0.0198943678864869
"S01007141",11,0.218838046751356
"S01007142",33,0.656514140254068
"S01007143",15,0.298415518297304
"S01007144",15,0.298415518297304
"S01007145",40,0.795774715459477
"S01007146",32,0.636619772367581
"S01007147",32,0.636619772367581
"S01007148",37,0.736091611800016
"S01007149",31,0.616725404481094
"S01007150",29,0.576936668708121
"S01007151",31,0.616725404481094
"S01007152",17,0.338204254070278
"S01007153",18,0.358098621956765
"S01007154",27,0.537147932935147
"S01007155",17,0.338204254070278
"S01007156",16,0.318309886183791
"S01007157",16,0.318309886183791
"S01007158",16,0.318309886183791
"S01007159",16,0.318309886183791
"S01007160",16,0.318309886183791
"S01007161",16,0.318309886183791
"S01007162",15,0.298415518297304
"S01007163",15,0.298415518297304
"S01007164",15,0.298415518297304
"S01007165",15,0.298415518297304
"S01007166",15,0.298415518297304
"S01007167",15,0.298415518297304
"S01007168",15,0.298415518297304
"S01007169",15,0.298415518297304
"S01007170",0,0
"S01007171",41,0.815669083345964
"S01007172",46,0.915140922778398
"S01007173",46,0.915140922778398
"S01007174",46,0.915140922778398
"S01007175",46,0.915140922778398
"S01007176",46,0.915140922778398
"S01007177",46,0.915140922778398
"S01007178",46,0.915140922778398
"S01007179",46,0.915140922778398
"S01007180",46,0.915140922778398
"S01007181",45,0.895246554891911
"S01007182",46,0.915140922778398
"S01007183",46,0.915140922778398
"S01007184",46,0.915140922778398
"S01007185",45,0.895246554891911
"S01007186",45,0.895246554891911
"S01007187",45,0.895246554891911
"S01007188",45,0.895246554891911
"S01007189",45,0.895246554891911
"S01007190",45,0.895246554891911
"S01007191",45,0.895246554891911
"S01007192",45,0.895246554891911
"S01007193",45,0.895246554891911
"S01007194",45,0.895246554891911
"S01007195",45,0.895246554891911
"S01007196",45,0.895246554891911
"S01007197",46,0.915140922778398
"S01007198",46,0.915140922778398
"S01007199",46,0.915140922778398
"S01007200",46,0.915140922778398
"S01007201",46,0.915140922778398
"S01007202",46,0.915140922778398
"S01007203",46,0.915140922778398
"S01007204",0,0
"S01007205",29,0.576936668708121
"S01007206",30,0.596831036594608
"S01007207",30,0.596831036594608
"S01007208",31,0.616725404481094
"S01007209",31,0.616725404481094
"S01007210",31,0.616725404481094
"S01007211",31,0.616725404481094
"S01007212",31,0.616725404481094
"S01007213",31,0.616725404481094
"S01007214",31,0.616725404481094
"S01007215",31,0.616725404481094
"S01007216",31,0.616725404481094
"S01007217",31,0.616725404481094
"S01007218",31,0.616725404481094
"S01007219",31,0.616725404481094
"S01007220",31,0.616725404481094
"S01007221",31,0.616725404481094
"S01007222",31,0.616725404481094
"S01007223",27,0.537147932935147
"S01007224",29,0.576936668708121
"S01007225",1,0.0198943678864869
"S01007226",3,0.0596831036594608
"S01007227",2,0.0397887357729738
"S01007228",1,0.0198943678864869
"S01007229",14,0.278521150410817
"S01007230",14,0.278521150410817
"S01007231",14,0.278521150410817
"S01007232",14,0.278521150410817
"S01007233",14,0.278521150410817
"S01007234",14,0.278521150410817
"S01007235",14,0.278521150410817
"S01007236",14,0.278521150410817
"S01007237",14,0.278521150410817
"S01007238",14,0.278521150410817
"S01007239",14,0.278521150410817
"S01007240",0,0
"S01007241",3,0.0596831036594608
"S01007242",3,0.0596831036594608
"S01007243",3,0.0596831036594608
"S01007244",23,0.457570461389199
"S01007245",23,0.457570461389199
"S01007246",23,0.457570461389199
"S01007247",0,0
"S01007248",23,0.457570461389199
"S01007249",23,0.457570461389199
"S01007250",23,0.457570461389199
"S01007251",23,0.457570461389199
"S01007252",23,0.457570461389199
"S01007253",23,0.457570461389199
"S01007254",23,0.457570461389199
"S01007255",23,0.457570461389199
"S01007256",23,0.457570461389199
"S01007257",23,0.457570461389199
"S01007258",23,0.457570461389199
"S01007259",23,0.457570461389199
"S01007260",23,0.457570461389199
"S01007261",23,0.457570461389199
"S01007262",23,0.457570461389199
"S01007263",23,0.457570461389199
"S01007264",23,0.457570461389199
"S01007265",23,0.457570461389199
"S01007266",1,0.0198943678864869
"S01007267",1,0.0198943678864869
"S01007268",0,0
"S01007269",14,0.278521150410817
"S01007270",14,0.278521150410817
"S01007271",14,0.278521150410817
"S01007272",14,0.278521150410817
"S01007273",14,0.278521150410817
"S01007274",14,0.278521150410817
"S01007275",14,0.278521150410817
"S01007276",14,0.278521150410817
"S01007277",14,0.278521150410817
"S01007278",14,0.278521150410817
"S01007279",0,0
"S01007280",1,0.0198943678864869
"S01007281",1,0.0198943678864869
"S01007282",0,0
"S01007283",3,0.0596831036594608
"S01007284",1,0.0198943678864869
"S01007285",2,0.0397887357729738
"S01007286",4,0.0795774715459477
"S01007287",3,0.0596831036594608
"S01007288",1,0.0198943678864869
"S01007289",28,0.557042300821634
"S01007290",29,0.576936668708121
"S01007291",28,0.557042300821634
"S01007292",28,0.557042300821634
"S01007293",28,0.557042300821634
"S01007294",28,0.557042300821634
"S01007295",28,0.557042300821634
"S01007296",28,0.557042300821634
"S01007297",29,0.576936668708121
"S01007298",29,0.576936668708121
"S01007299",28,0.557042300821634
"S01007300",29,0.576936668708121
"S01007301",7,0.139260575205408
"S01007302",14,0.278521150410817
"S01007303",3,0.0596831036594608
"S01007304",1,0.0198943678864869
"S01007305",6,0.119366207318922
"S01007306",3,0.0596831036594608
"S01007307",20,0.397887357729738
"S01007308",1,0.0198943678864869
"S01007309",1,0.0198943678864869
"S01007310",3,0.0596831036594608
"S01007311",5,0.0994718394324346
"S01007312",1,0.0198943678864869
"S01007313",1,0.0198943678864869
"S01007314",3,0.0596831036594608
"S01007315",9,0.179049310978382
"S01007316",9,0.179049310978382
"S01007317",9,0.179049310978382
"S01007318",9,0.179049310978382
"S01007319",9,0.179049310978382
"S01007320",1,0.0198943678864869
"S01007321",3,0.0596831036594608
"S01007322",5,0.0994718394324346
"S01007323",5,0.0994718394324346
"S01007324",0,0
"S01007325",1,0.0198943678864869
"S01007326",1,0.0198943678864869
"S01007327",3,0.0596831036594608
"S01007328",2,0.0397887357729738
"S01007329",2,0.0397887357729738
"S01007330",3,0.0596831036594608
"S01007331",2,0.0397887357729738
"S01007332",2,0.0397887357729738
"S01007333",11,0.218838046751356
"S01007334",11,0.218838046751356
"S01007335",11,0.218838046751356
"S01007336",11,0.218838046751356
"S01007337",11,0.218838046751356
"S01007338",11,0.218838046751356
"S01007339",11,0.218838046751356
"S01007340",11,0.218838046751356
"S01007341",11,0.218838046751356
"S01007342",11,0.218838046751356
"S01007343",7,0.139260575205408
"S01007344",11,0.218838046751356
"S01007345",11,0.218838046751356
"S01007346",11,0.218838046751356
"S01007347",11,0.218838046751356
"S01007348",11,0.218838046751356
"S01007349",11,0.218838046751356
"S01007350",11,0.218838046751356
"S01007351",1,0.0198943678864869
"S01007352",0,0
"S01007353",1,0.0198943678864869
"S01007354",1,0.0198943678864869
"S01007355",0,0
"S01007356",9,0.179049310978382
"S01007357",5,0.0994718394324346
"S01007358",5,0.0994718394324346
"S01007359",5,0.0994718394324346
"S01007360",24,0.477464829275686
"S01007361",25,0.497359197162173
"S01007362",25,0.497359197162173
"S01007363",25,0.497359197162173
"S01007364",25,0.497359197162173
"S01007365",25,0.497359197162173
"S01007366",25,0.497359197162173
"S01007367",25,0.497359197162173
"S01007368",25,0.497359197162173
"S01007369",25,0.497359197162173
"S01007370",24,0.477464829275686
"S01007371",24,0.477464829275686
"S01007372",24,0.477464829275686
"S01007373",19,0.377992989843251
