"CODE","5000tobaccoTOTAL2016count","5000tobaccoTOTAL2016density"
"S01006957",3,0.0381971863420549
"S01006958",8,0.101859163578813
"S01006959",8,0.101859163578813
"S01006960",8,0.101859163578813
"S01006961",8,0.101859163578813
"S01006962",8,0.101859163578813
"S01006963",8,0.101859163578813
"S01006964",8,0.101859163578813
"S01006965",8,0.101859163578813
"S01006966",8,0.101859163578813
"S01006967",8,0.101859163578813
"S01006968",8,0.101859163578813
"S01006969",8,0.101859163578813
"S01006970",8,0.101859163578813
"S01006971",8,0.101859163578813
"S01006972",2,0.0254647908947033
"S01006973",2,0.0254647908947033
"S01006974",2,0.0254647908947033
"S01006975",3,0.0381971863420549
"S01006976",8,0.101859163578813
"S01006977",10,0.127323954473516
"S01006978",3,0.0381971863420549
"S01006979",3,0.0381971863420549
"S01006980",1,0.0127323954473516
"S01006981",2,0.0254647908947033
"S01006982",3,0.0381971863420549
"S01006983",3,0.0381971863420549
"S01006984",3,0.0381971863420549
"S01006985",6,0.0763943726841098
"S01006986",6,0.0763943726841098
"S01006987",6,0.0763943726841098
"S01006988",5,0.0636619772367581
"S01006989",1,0.0127323954473516
"S01006990",5,0.0636619772367581
"S01006991",2,0.0254647908947033
"S01006992",0,0
"S01006993",0,0
"S01006994",2,0.0254647908947033
"S01006995",2,0.0254647908947033
"S01006996",3,0.0381971863420549
"S01006997",2,0.0254647908947033
"S01006998",2,0.0254647908947033
"S01006999",0,0
"S01007000",2,0.0254647908947033
"S01007001",2,0.0254647908947033
"S01007002",12,0.15278874536822
"S01007003",11,0.140056349920868
"S01007004",0,0
"S01007005",4,0.0509295817894065
"S01007006",1,0.0127323954473516
"S01007007",10,0.127323954473516
"S01007008",11,0.140056349920868
"S01007009",11,0.140056349920868
"S01007010",11,0.140056349920868
"S01007011",11,0.140056349920868
"S01007012",11,0.140056349920868
"S01007013",8,0.101859163578813
"S01007014",8,0.101859163578813
"S01007015",0,0
"S01007016",2,0.0254647908947033
"S01007017",8,0.101859163578813
"S01007018",8,0.101859163578813
"S01007019",8,0.101859163578813
"S01007020",8,0.101859163578813
"S01007021",8,0.101859163578813
"S01007022",8,0.101859163578813
"S01007023",4,0.0509295817894065
"S01007024",0,0
"S01007025",4,0.0509295817894065
"S01007026",4,0.0509295817894065
"S01007027",16,0.203718327157626
"S01007028",15,0.190985931710274
"S01007029",1,0.0127323954473516
"S01007030",1,0.0127323954473516
"S01007031",1,0.0127323954473516
"S01007032",19,0.241915513499681
"S01007033",19,0.241915513499681
"S01007034",19,0.241915513499681
"S01007035",19,0.241915513499681
"S01007036",19,0.241915513499681
"S01007037",18,0.229183118052329
"S01007038",18,0.229183118052329
"S01007039",18,0.229183118052329
"S01007040",18,0.229183118052329
"S01007041",19,0.241915513499681
"S01007042",1,0.0127323954473516
"S01007043",6,0.0763943726841098
"S01007044",2,0.0254647908947033
"S01007045",1,0.0127323954473516
"S01007046",1,0.0127323954473516
"S01007047",7,0.0891267681314614
"S01007048",1,0.0127323954473516
"S01007049",7,0.0891267681314614
"S01007050",7,0.0891267681314614
"S01007051",7,0.0891267681314614
"S01007052",5,0.0636619772367581
"S01007053",7,0.0891267681314614
"S01007054",1,0.0127323954473516
"S01007055",1,0.0127323954473516
"S01007056",7,0.0891267681314614
"S01007057",7,0.0891267681314614
"S01007058",7,0.0891267681314614
"S01007059",7,0.0891267681314614
"S01007060",7,0.0891267681314614
"S01007061",1,0.0127323954473516
"S01007062",1,0.0127323954473516
"S01007063",6,0.0763943726841098
"S01007064",6,0.0763943726841098
"S01007065",9,0.114591559026165
"S01007066",9,0.114591559026165
"S01007067",9,0.114591559026165
"S01007068",9,0.114591559026165
"S01007069",36,0.458366236104659
"S01007070",36,0.458366236104659
"S01007071",8,0.101859163578813
"S01007072",37,0.47109863155201
"S01007073",37,0.47109863155201
"S01007074",37,0.47109863155201
"S01007075",37,0.47109863155201
"S01007076",37,0.47109863155201
"S01007077",37,0.47109863155201
"S01007078",37,0.47109863155201
"S01007079",37,0.47109863155201
"S01007080",37,0.47109863155201
"S01007081",37,0.47109863155201
"S01007082",36,0.458366236104659
"S01007083",37,0.47109863155201
"S01007084",37,0.47109863155201
"S01007085",37,0.47109863155201
"S01007086",37,0.47109863155201
"S01007087",37,0.47109863155201
"S01007088",37,0.47109863155201
"S01007089",36,0.458366236104659
"S01007090",37,0.47109863155201
"S01007091",37,0.47109863155201
"S01007092",37,0.47109863155201
"S01007093",37,0.47109863155201
"S01007094",36,0.458366236104659
"S01007095",5,0.0636619772367581
"S01007096",6,0.0763943726841098
"S01007097",37,0.47109863155201
"S01007098",35,0.445633840657307
"S01007099",2,0.0254647908947033
"S01007100",6,0.0763943726841098
"S01007101",2,0.0254647908947033
"S01007102",4,0.0509295817894065
"S01007103",14,0.178253536262923
"S01007104",25,0.318309886183791
"S01007105",18,0.229183118052329
"S01007106",4,0.0509295817894065
"S01007107",7,0.0891267681314614
"S01007108",30,0.381971863420549
"S01007109",30,0.381971863420549
"S01007110",6,0.0763943726841098
"S01007111",5,0.0636619772367581
"S01007112",29,0.369239467973197
"S01007113",29,0.369239467973197
"S01007114",27,0.343774677078494
"S01007115",27,0.343774677078494
"S01007116",27,0.343774677078494
"S01007117",29,0.369239467973197
"S01007118",27,0.343774677078494
"S01007119",27,0.343774677078494
"S01007120",27,0.343774677078494
"S01007121",29,0.369239467973197
"S01007122",29,0.369239467973197
"S01007123",27,0.343774677078494
"S01007124",27,0.343774677078494
"S01007125",27,0.343774677078494
"S01007126",27,0.343774677078494
"S01007127",29,0.369239467973197
"S01007128",27,0.343774677078494
"S01007129",42,0.534760608788768
"S01007130",50,0.636619772367581
"S01007131",61,0.776676122288449
"S01007132",69,0.878535285867262
"S01007133",87,1.10771840391959
"S01007134",30,0.381971863420549
"S01007135",5,0.0636619772367581
"S01007136",4,0.0509295817894065
"S01007137",92,1.17138038115635
"S01007138",57,0.725746540499043
"S01007139",9,0.114591559026165
"S01007140",2,0.0254647908947033
"S01007141",16,0.203718327157626
"S01007142",46,0.585690190578175
"S01007143",16,0.203718327157626
"S01007144",15,0.190985931710274
"S01007145",52,0.662084563262285
"S01007146",46,0.585690190578175
"S01007147",44,0.560225399683472
"S01007148",48,0.611154981472878
"S01007149",39,0.496563422446713
"S01007150",34,0.432901445209955
"S01007151",38,0.483831026999362
"S01007152",32,0.407436654315252
"S01007153",34,0.432901445209955
"S01007154",33,0.420169049762604
"S01007155",32,0.407436654315252
"S01007156",20,0.254647908947033
"S01007157",19,0.241915513499681
"S01007158",18,0.229183118052329
"S01007159",16,0.203718327157626
"S01007160",16,0.203718327157626
"S01007161",16,0.203718327157626
"S01007162",16,0.203718327157626
"S01007163",16,0.203718327157626
"S01007164",16,0.203718327157626
"S01007165",16,0.203718327157626
"S01007166",15,0.190985931710274
"S01007167",15,0.190985931710274
"S01007168",15,0.190985931710274
"S01007169",16,0.203718327157626
"S01007170",0,0
"S01007171",46,0.585690190578175
"S01007172",46,0.585690190578175
"S01007173",46,0.585690190578175
"S01007174",46,0.585690190578175
"S01007175",46,0.585690190578175
"S01007176",46,0.585690190578175
"S01007177",46,0.585690190578175
"S01007178",46,0.585690190578175
"S01007179",46,0.585690190578175
"S01007180",46,0.585690190578175
"S01007181",46,0.585690190578175
"S01007182",46,0.585690190578175
"S01007183",46,0.585690190578175
"S01007184",46,0.585690190578175
"S01007185",46,0.585690190578175
"S01007186",46,0.585690190578175
"S01007187",46,0.585690190578175
"S01007188",46,0.585690190578175
"S01007189",46,0.585690190578175
"S01007190",46,0.585690190578175
"S01007191",46,0.585690190578175
"S01007192",46,0.585690190578175
"S01007193",46,0.585690190578175
"S01007194",46,0.585690190578175
"S01007195",46,0.585690190578175
"S01007196",46,0.585690190578175
"S01007197",46,0.585690190578175
"S01007198",46,0.585690190578175
"S01007199",46,0.585690190578175
"S01007200",46,0.585690190578175
"S01007201",46,0.585690190578175
"S01007202",46,0.585690190578175
"S01007203",46,0.585690190578175
"S01007204",0,0
"S01007205",30,0.381971863420549
"S01007206",31,0.3947042588679
"S01007207",31,0.3947042588679
"S01007208",31,0.3947042588679
"S01007209",31,0.3947042588679
"S01007210",31,0.3947042588679
"S01007211",31,0.3947042588679
"S01007212",31,0.3947042588679
"S01007213",31,0.3947042588679
"S01007214",31,0.3947042588679
"S01007215",31,0.3947042588679
"S01007216",31,0.3947042588679
"S01007217",31,0.3947042588679
"S01007218",31,0.3947042588679
"S01007219",31,0.3947042588679
"S01007220",31,0.3947042588679
"S01007221",31,0.3947042588679
"S01007222",31,0.3947042588679
"S01007223",32,0.407436654315252
"S01007224",31,0.3947042588679
"S01007225",3,0.0381971863420549
"S01007226",3,0.0381971863420549
"S01007227",2,0.0254647908947033
"S01007228",1,0.0127323954473516
"S01007229",15,0.190985931710274
"S01007230",14,0.178253536262923
"S01007231",14,0.178253536262923
"S01007232",14,0.178253536262923
"S01007233",14,0.178253536262923
"S01007234",15,0.190985931710274
"S01007235",14,0.178253536262923
"S01007236",14,0.178253536262923
"S01007237",14,0.178253536262923
"S01007238",14,0.178253536262923
"S01007239",14,0.178253536262923
"S01007240",0,0
"S01007241",3,0.0381971863420549
"S01007242",3,0.0381971863420549
"S01007243",3,0.0381971863420549
"S01007244",23,0.292845095289087
"S01007245",24,0.305577490736439
"S01007246",29,0.369239467973197
"S01007247",0,0
"S01007248",23,0.292845095289087
"S01007249",23,0.292845095289087
"S01007250",23,0.292845095289087
"S01007251",23,0.292845095289087
"S01007252",23,0.292845095289087
"S01007253",23,0.292845095289087
"S01007254",23,0.292845095289087
"S01007255",23,0.292845095289087
"S01007256",23,0.292845095289087
"S01007257",23,0.292845095289087
"S01007258",23,0.292845095289087
"S01007259",23,0.292845095289087
"S01007260",23,0.292845095289087
"S01007261",23,0.292845095289087
"S01007262",23,0.292845095289087
"S01007263",23,0.292845095289087
"S01007264",23,0.292845095289087
"S01007265",23,0.292845095289087
"S01007266",1,0.0127323954473516
"S01007267",1,0.0127323954473516
"S01007268",0,0
"S01007269",14,0.178253536262923
"S01007270",14,0.178253536262923
"S01007271",14,0.178253536262923
"S01007272",14,0.178253536262923
"S01007273",14,0.178253536262923
"S01007274",14,0.178253536262923
"S01007275",14,0.178253536262923
"S01007276",14,0.178253536262923
"S01007277",14,0.178253536262923
"S01007278",14,0.178253536262923
"S01007279",0,0
"S01007280",3,0.0381971863420549
"S01007281",1,0.0127323954473516
"S01007282",0,0
"S01007283",3,0.0381971863420549
"S01007284",1,0.0127323954473516
"S01007285",2,0.0254647908947033
"S01007286",4,0.0509295817894065
"S01007287",3,0.0381971863420549
"S01007288",1,0.0127323954473516
"S01007289",29,0.369239467973197
"S01007290",29,0.369239467973197
"S01007291",29,0.369239467973197
"S01007292",29,0.369239467973197
"S01007293",30,0.381971863420549
"S01007294",30,0.381971863420549
"S01007295",30,0.381971863420549
"S01007296",29,0.369239467973197
"S01007297",30,0.381971863420549
"S01007298",30,0.381971863420549
"S01007299",30,0.381971863420549
"S01007300",30,0.381971863420549
"S01007301",7,0.0891267681314614
"S01007302",33,0.420169049762604
"S01007303",5,0.0636619772367581
"S01007304",1,0.0127323954473516
"S01007305",7,0.0891267681314614
"S01007306",3,0.0381971863420549
"S01007307",28,0.356507072525846
"S01007308",2,0.0254647908947033
"S01007309",1,0.0127323954473516
"S01007310",3,0.0381971863420549
"S01007311",5,0.0636619772367581
"S01007312",1,0.0127323954473516
"S01007313",1,0.0127323954473516
"S01007314",7,0.0891267681314614
"S01007315",10,0.127323954473516
"S01007316",9,0.114591559026165
"S01007317",9,0.114591559026165
"S01007318",9,0.114591559026165
"S01007319",9,0.114591559026165
"S01007320",1,0.0127323954473516
"S01007321",3,0.0381971863420549
"S01007322",8,0.101859163578813
"S01007323",8,0.101859163578813
"S01007324",0,0
"S01007325",1,0.0127323954473516
"S01007326",1,0.0127323954473516
"S01007327",3,0.0381971863420549
"S01007328",2,0.0254647908947033
"S01007329",2,0.0254647908947033
"S01007330",3,0.0381971863420549
"S01007331",2,0.0254647908947033
"S01007332",2,0.0254647908947033
"S01007333",11,0.140056349920868
"S01007334",11,0.140056349920868
"S01007335",11,0.140056349920868
"S01007336",11,0.140056349920868
"S01007337",11,0.140056349920868
"S01007338",11,0.140056349920868
"S01007339",11,0.140056349920868
"S01007340",11,0.140056349920868
"S01007341",11,0.140056349920868
"S01007342",11,0.140056349920868
"S01007343",9,0.114591559026165
"S01007344",11,0.140056349920868
"S01007345",11,0.140056349920868
"S01007346",11,0.140056349920868
"S01007347",11,0.140056349920868
"S01007348",11,0.140056349920868
"S01007349",11,0.140056349920868
"S01007350",11,0.140056349920868
"S01007351",3,0.0381971863420549
"S01007352",0,0
"S01007353",1,0.0127323954473516
"S01007354",4,0.0509295817894065
"S01007355",0,0
"S01007356",26,0.331042281631142
"S01007357",5,0.0636619772367581
"S01007358",5,0.0636619772367581
"S01007359",25,0.318309886183791
"S01007360",26,0.331042281631142
"S01007361",26,0.331042281631142
"S01007362",25,0.318309886183791
"S01007363",25,0.318309886183791
"S01007364",25,0.318309886183791
"S01007365",25,0.318309886183791
"S01007366",25,0.318309886183791
"S01007367",25,0.318309886183791
