"CODE","2000alcoholTOTAL2012count","2000alcoholTOTAL2012density"
"S01006865",23,1.8302818455568
"S01006866",26,2.06901426019464
"S01006867",24,1.90985931710274
"S01006868",25,1.98943678864869
"S01006869",2,0.159154943091895
"S01006870",4,0.318309886183791
"S01006871",4,0.318309886183791
"S01006872",7,0.557042300821634
"S01006873",2,0.159154943091895
"S01006874",4,0.318309886183791
"S01006875",5,0.397887357729738
"S01006876",3,0.238732414637843
"S01006877",1,0.0795774715459477
"S01006878",2,0.159154943091895
"S01006879",0,0
"S01006880",0,0
"S01006881",0,0
"S01006882",9,0.716197243913529
"S01006883",8,0.636619772367581
"S01006884",9,0.716197243913529
"S01006885",9,0.716197243913529
"S01006886",1,0.0795774715459477
"S01006887",8,0.636619772367581
"S01006888",1,0.0795774715459477
"S01006889",6,0.477464829275686
"S01006890",6,0.477464829275686
"S01006891",6,0.477464829275686
"S01006892",6,0.477464829275686
"S01006893",6,0.477464829275686
"S01006894",41,3.26267633338385
"S01006895",37,2.94436644720006
"S01006896",40,3.18309886183791
"S01006897",37,2.94436644720006
"S01006898",36,2.86478897565412
"S01006899",27,2.14859173174059
"S01006900",33,2.62605656101627
"S01006901",36,2.86478897565412
"S01006902",41,3.26267633338385
"S01006903",30,2.38732414637843
"S01006904",35,2.78521150410817
"S01006905",41,3.26267633338385
"S01006906",41,3.26267633338385
"S01006907",41,3.26267633338385
"S01006908",40,3.18309886183791
"S01006909",24,1.90985931710274
"S01006910",6,0.477464829275686
"S01006911",35,2.78521150410817
"S01006912",14,1.11408460164327
"S01006913",19,1.51197195937301
"S01006914",1,0.0795774715459477
"S01006915",0,0
"S01006916",3,0.238732414637843
"S01006917",4,0.318309886183791
"S01006918",4,0.318309886183791
"S01006919",4,0.318309886183791
"S01006920",4,0.318309886183791
"S01006921",4,0.318309886183791
"S01006922",0,0
"S01006923",4,0.318309886183791
"S01006924",2,0.159154943091895
"S01006925",4,0.318309886183791
"S01006926",4,0.318309886183791
"S01006927",4,0.318309886183791
"S01006928",4,0.318309886183791
"S01006929",14,1.11408460164327
"S01006930",14,1.11408460164327
"S01006931",2,0.159154943091895
"S01006932",16,1.27323954473516
